"","comment_id","is_useful","cdensity","pdensity","yngve","frazier","pct_neg_tokens","pct_neu_tokens","pct_pos_tokens","pct_nne_tokens","min_politeness","max_politeness","min_formality","max_formality","has_doxastic","has_epistemic","has_conditional","has_investigative","has_uncertainty"
"37",3375058,"Yes",0,0.2,0.29,0.65,0,0,0,0,0.387365844871126,0.387365844871126,0.035506206383091,0.035506206383091,FALSE,FALSE,FALSE,FALSE,FALSE
"38",3129217,"Yes",2,0.4,0.32,1.5,0,0,0,0,0.439007418522547,0.439007418522547,0.00343978568272274,0.00343978568272274,FALSE,FALSE,FALSE,FALSE,FALSE
"39",2665186,"Yes",0.95,0.409090909090909,0.296875,1.15,0.272727272727273,0,0.5,0.772727272727273,0.316451232262165,0.719261222981189,0.00271672649288968,0.886323763762224,TRUE,FALSE,FALSE,FALSE,TRUE
"40",1743477,"No",0.933333333333333,0.53125,0.197530864197531,0.944444444444444,1,0,0,1,0.429917070262063,0.448097427636422,0.00240967810135018,0.568730373738029,TRUE,FALSE,FALSE,FALSE,TRUE
"41",3388292,"Yes",1.77272727272727,0.424657534246575,0.265625,0.928571428571429,1,0,0,1,0.403488603376815,0.491010041360563,0.00217310634198775,0.927786352520789,FALSE,TRUE,FALSE,FALSE,TRUE
"42",4031725,"Yes",0.5,0.666666666666667,0.333333333333333,0.5,0,0,0,0,0.439007418522547,0.439007418522547,0.0325778994680709,0.0325778994680709,FALSE,FALSE,FALSE,FALSE,FALSE
"43",3564451,"Yes",2,0.333333333333333,0.222222222222222,1.33333333333333,0,0,0,0,0.439007418522547,0.439007418522547,0.0243616000242848,0.0243616000242848,FALSE,FALSE,FALSE,FALSE,FALSE
"44",2775088,"Yes",2,0.555555555555556,0.123456790123457,0.972222222222222,1,0,0,1,0.4713742678293,0.4713742678293,0.00895785956718509,0.00895785956718509,FALSE,FALSE,FALSE,FALSE,FALSE
"45",3107598,"Yes",1.5,0.5,0.277777777777778,0.916666666666667,0,0,0,0,0.425181124875156,0.425181124875156,0.0830068317914575,0.0830068317914575,FALSE,FALSE,FALSE,FALSE,FALSE
"46",3969372,"Yes",0,0.333333333333333,0.333333333333333,1.16666666666667,0,0,1,1,0.46976570790083,0.46976570790083,0.0908848866291815,0.0908848866291815,FALSE,FALSE,FALSE,FALSE,FALSE
"47",2677362,"No",1.22222222222222,0.36,0.1808,0.64,1,0,0,1,0.28595698935313,0.28595698935313,0.301088868520107,0.301088868520107,FALSE,FALSE,FALSE,FALSE,FALSE
"48",2919419,"No",1,0.474025974025974,0.3125,1.125,0.714285714285714,0,0,0.714285714285714,0.305827893530377,0.510361506358275,0.000729626418117468,0.00429661233751111,FALSE,FALSE,TRUE,FALSE,TRUE
"49",3879335,"No",1.21428571428571,0.390687717420391,0.169421487603306,1.08333333333333,0.881188118811881,0,0,0.881188118811881,0.411184001892206,0.76557717477727,0.000447545749118761,0.959835791540412,FALSE,TRUE,FALSE,FALSE,TRUE
"50",2322374,"Yes",0,0,0.32,0.6,0,0,0,0,0.510405437467904,0.510405437467904,0.00149596021031062,0.00149596021031062,FALSE,FALSE,FALSE,FALSE,FALSE
"51",2631677,"Yes",1.66666666666667,0.46031746031746,0.428571428571429,1,0,0,0.555555555555556,0.555555555555556,0.439007418522547,0.472373424401022,0.0239586986705618,0.0279458035445792,FALSE,FALSE,FALSE,FALSE,FALSE
"52",2896036,"Yes",1.5,0.5,0.194444444444444,0.916666666666667,0,0,0,0,0.439007418522547,0.439007418522547,0.0404249842721215,0.0404249842721215,FALSE,FALSE,FALSE,FALSE,FALSE
"53",3857463,"Yes",1.07692307692308,0.483870967741935,0.21,0.95,1,0,0,1,0.413624134490029,0.565467340393765,0.00451075166333159,0.104410539076441,TRUE,FALSE,TRUE,FALSE,TRUE
"54",2921738,"Yes",1.11538461538462,0.365079365079365,0.146666666666667,1.1,0.761904761904762,0,0,0.761904761904762,0.531720958571446,0.809863719840883,0.0162138919422454,0.429114674235658,TRUE,FALSE,TRUE,FALSE,TRUE
"55",2647977,"Yes",1.33333333333333,0.4375,0.191666666666667,0.6875,1,0,0,1,0.408333569607322,0.408333569607322,0.666983417503872,0.666983417503872,FALSE,FALSE,FALSE,FALSE,FALSE
"56",3855539,"Yes",1.05263157894737,0.391304347826087,0.277777777777778,1.1875,0.869565217391304,0,0,0.869565217391304,0.430129573673603,0.536141619692231,0.00092946279365469,0.0557327636910703,FALSE,FALSE,FALSE,FALSE,FALSE
"57",3711386,"Yes",2,0.5,0.3125,1.5,0,0,0,0,0.49214256509191,0.49214256509191,0.00308368544821236,0.00308368544821236,FALSE,FALSE,FALSE,FALSE,FALSE
"58",3865918,"Yes",1.69230769230769,0.394736842105263,0.19921875,1,0.421052631578947,0,0,0.421052631578947,0.41028177709984,0.427049594179437,0.494219608929811,0.956925006822403,FALSE,FALSE,FALSE,FALSE,FALSE
"59",1940608,"Unsure",1.44444444444444,0.541666666666667,0.26530612244898,0.875,0.854166666666667,0,0,0.854166666666667,0.313936102278965,0.481034682848046,0.0203412928668241,0.508964676060923,FALSE,FALSE,TRUE,FALSE,TRUE
"60",1892058,"Yes",2.25,0.415384615384615,0.32,0.9,1,0,0,1,0.404488304897564,0.439007418522547,0.00561845456644583,0.214205340608355,FALSE,FALSE,FALSE,FALSE,FALSE
"61",2445151,"Yes",3,0.25,0.25,1,0,0,0,0,0.439007418522547,0.439007418522547,0.0565675638596516,0.0565675638596516,FALSE,FALSE,FALSE,FALSE,FALSE
"62",4243551,"Yes",3,0.285714285714286,0.247252747252747,0.607142857142857,1,0,0,1,0.444920477473207,0.444920477473207,0.0156292364011469,0.0156292364011469,FALSE,FALSE,FALSE,FALSE,FALSE
"63",2718256,"Unsure",1.3,0.429693961952026,0.234567901234568,1.16666666666667,0.725806451612903,0,0.0725806451612903,0.798387096774194,0.360043751590941,0.614701315813458,0.0157212210953884,0.999540742728329,FALSE,TRUE,TRUE,FALSE,TRUE
"64",2554197,"Yes",1,0.5,0.25,0.5,0,0,0,0,0.439007418522547,0.439007418522547,0.00798843445359743,0.00798843445359743,FALSE,FALSE,FALSE,FALSE,FALSE
"65",2683558,"Yes",1.75,0.30625,0.296296296296296,1.08333333333333,0.28125,0,0,0.28125,0.439007418522547,0.493559254417816,0.00103150523064732,0.0413281174273252,FALSE,FALSE,TRUE,FALSE,TRUE
"66",3304090,"No",1.15384615384615,0.476190476190476,0.18005540166205,0.947368421052632,1,0,0,1,0.41694345516995,0.427475355807065,0.255809032821784,0.983458448662315,FALSE,FALSE,TRUE,FALSE,TRUE
"67",1605375,"Yes",1.75,0.176470588235294,0.136029411764706,0.735294117647059,1,0,0,1,0.458674109767304,0.458674109767304,0.0038094607981668,0.0038094607981668,FALSE,FALSE,FALSE,FALSE,FALSE
"68",2276689,"Yes",1.3,0.384615384615385,0.190082644628099,0.933333333333333,1,0,0,1,0.518890347023897,0.697120628489436,0.0116645721267109,0.270868031298715,TRUE,FALSE,TRUE,FALSE,TRUE
"69",2883249,"Unsure",1.16666666666667,0.466666666666667,0.277777777777778,1.08333333333333,0.6,0,0.4,1,0.470350726827486,0.548377789959066,0.0297057203482299,0.0316305925617858,FALSE,FALSE,FALSE,FALSE,FALSE
"70",4069505,"Yes",1.75,0.176470588235294,0.279411764705882,0.823529411764706,1,0,0,1,0.573524458127886,0.573524458127886,0.0121059492953955,0.0121059492953955,FALSE,FALSE,FALSE,FALSE,FALSE
"71",4339699,"Yes",1.33333333333333,0.3125,0.25,0.916666666666667,0.625,0,0,0.625,0.357869255190448,0.533255208565748,0.0143791936337485,0.289539890923668,FALSE,FALSE,FALSE,FALSE,FALSE
"72",2056300,"No",0,0.666666666666667,0.333333333333333,0.666666666666667,0,0,0,0,0.439007418522547,0.439007418522547,0.0620161463541662,0.0620161463541662,FALSE,FALSE,FALSE,FALSE,FALSE
"73",1936777,"Yes",1,0.4,0.155555555555556,0.933333333333333,1,0,0,1,0.606526055120336,0.606526055120336,0.758054266579471,0.758054266579471,FALSE,TRUE,FALSE,FALSE,TRUE
"74",1693062,"Yes",1,0.384615384615385,0.153846153846154,1,0,0,0,0,0.5,0.5,0.0662052591955117,0.0662052591955117,FALSE,FALSE,FALSE,FALSE,FALSE
"75",4089085,"No",1.36363636363636,0.32,0.155709342560554,1.23529411764706,0.485714285714286,0,0,0.485714285714286,0.57486482973615,0.648333033778866,0.00410993072008747,0.088119943795266,TRUE,FALSE,FALSE,FALSE,TRUE
"76",2397393,"Yes",1.2,0.384615384615385,0.171597633136095,1.15384615384615,1,0,0,1,0.479288284268727,0.479288284268727,0.737537479270346,0.737537479270346,FALSE,FALSE,FALSE,FALSE,FALSE
"77",4168646,"No",0.909090909090909,0.44,0.184,0.64,1,0,0,1,0.808284990556841,0.808284990556841,0.00887867303951229,0.00887867303951229,FALSE,FALSE,FALSE,FALSE,FALSE
"78",1905265,"No",1.28571428571429,0.45,0.333333333333333,1,0.85,0,0,0.85,0.274237874527804,0.439007418522547,0.00503850423372298,0.0274916552949308,FALSE,FALSE,FALSE,FALSE,FALSE
"79",3351449,"Yes",0.75,0.222222222222222,0.222222222222222,0.777777777777778,1,0,0,1,0.483541608988377,0.483541608988377,0.00167092419915582,0.00167092419915582,FALSE,FALSE,FALSE,FALSE,FALSE
"80",4057600,"Yes",0,0,0.3125,1,0,0,0,0,0.510405437467904,0.510405437467904,0.00153751787138223,0.00153751787138223,FALSE,FALSE,FALSE,FALSE,FALSE
"81",2672522,"Yes",0.5,0.4,0.4,0.8,0,0,0,0,0.257107403960859,0.257107403960859,0.00710558758275637,0.00710558758275637,FALSE,FALSE,FALSE,FALSE,FALSE
"82",1680004,"No",1.25,0.636363636363636,0.239669421487603,0.727272727272727,1,0,0,1,0.460475913623327,0.460475913623327,0.00730406005124984,0.00730406005124984,FALSE,FALSE,FALSE,FALSE,FALSE
"83",2487845,"Yes",0,0,0.25,1,0,0,0,0,0.439007418522547,0.439007418522547,0.0137664187097912,0.0137664187097912,FALSE,FALSE,FALSE,FALSE,FALSE
"84",4104681,"Yes",0,0.333333333333333,0.333333333333333,1,0,0,0,0,0.439007418522547,0.439007418522547,0.00653499528394663,0.00653499528394663,FALSE,FALSE,FALSE,FALSE,FALSE
"85",2331379,"Yes",1.10344827586207,0.471323529411765,0.259259259259259,0.9,0.558823529411765,0,0.441176470588235,1,0.397396331567523,0.529189114154831,0.123750404050311,0.882977104925438,FALSE,FALSE,FALSE,FALSE,FALSE
"86",4200955,"Yes",0,0,0,1,0,0,0,0,0.439007418522547,0.439007418522547,0.0871032023425493,0.0871032023425493,FALSE,FALSE,FALSE,FALSE,FALSE
"87",2189544,"Yes",3,0.333333333333333,0.341666666666667,0.708333333333333,1,0,0,1,0.342403686596837,0.342403686596837,0.0110945916953344,0.0110945916953344,FALSE,FALSE,FALSE,FALSE,FALSE
"88",3501002,"Yes",1.4,0.4,0.36,1.05,0.666666666666667,0,0,0.666666666666667,0.439007418522547,0.470350726827486,0.00819603205282959,0.0883172149095837,FALSE,FALSE,FALSE,FALSE,FALSE
"89",3042667,"Yes",1,0.4,0.32,0.9,0,0,0,0,0.297791112237091,0.297791112237091,0.00493482803972134,0.00493482803972134,FALSE,FALSE,FALSE,FALSE,FALSE
"90",4100157,"No",1,0.2,0.28,0.9,1,0,0,1,0.420091086426196,0.420091086426196,0.032469522920296,0.032469522920296,FALSE,FALSE,FALSE,FALSE,FALSE
"91",4074356,"Yes",1.5,0.2,0.2,0.8,1,0,0,1,0.439007418522547,0.439007418522547,0.145629482776928,0.145629482776928,FALSE,FALSE,FALSE,FALSE,FALSE
"92",2561149,"Yes",4,0.357142857142857,0.198979591836735,0.928571428571429,0,0,1,1,0.508755012284207,0.508755012284207,0.435585900787516,0.435585900787516,FALSE,FALSE,FALSE,FALSE,FALSE
"93",4314796,"Yes",0.833333333333333,0.461538461538462,0.134615384615385,0.884615384615385,1,0,0,1,0.398056851513301,0.398056851513301,0.228523105680513,0.228523105680513,FALSE,FALSE,FALSE,FALSE,FALSE
"94",3964167,"Yes",1,0.2,0.2,0.6,0,0,1,1,0.452630915036213,0.452630915036213,0.00909127931398168,0.00909127931398168,FALSE,FALSE,FALSE,FALSE,FALSE
"95",3285320,"No",1.44444444444444,0.36,0.118333333333333,0.96,1,0,0,1,0.570851197220144,0.570851197220144,0.881811064831179,0.881811064831179,FALSE,FALSE,FALSE,FALSE,FALSE
"96",1952622,"Yes",1.08333333333333,0.329145430840346,0.296875,0.961538461538462,1,0,0,1,0.425789582465132,0.623891915347992,0.00172082194743961,0.686859501984799,FALSE,FALSE,FALSE,FALSE,FALSE
"97",2009936,"Yes",0,0.5,0.25,0.5,1,0,0,1,0.439007418522547,0.439007418522547,0.0432827361671101,0.0432827361671101,FALSE,FALSE,FALSE,FALSE,FALSE
"98",2541101,"Yes",1.23076923076923,0.408088235294118,0.296296296296296,1.23529411764706,0.46875,0,0,0.46875,0.439007418522547,0.483894123440616,0.00878159188598393,0.753282170990023,FALSE,TRUE,FALSE,FALSE,TRUE
"99",2108877,"Yes",2.28571428571429,0.367431116977396,0.26,1.25,0.775862068965517,0,0,0.775862068965517,0.340905271336275,0.525210305628728,0.00222156758134517,0.788151073167344,FALSE,FALSE,FALSE,FALSE,FALSE
"100",2515186,"No",0,0.25,0.25,0.5,0,0,0,0,0.439007418522547,0.561493030926375,0.0343011929012431,0.103453474513119,FALSE,FALSE,FALSE,FALSE,FALSE
"101",3111437,"No",4.25,0.333333333333333,0.361111111111111,1.16666666666667,1,0,0,1,0.391049094242045,0.450844484292052,0.0170893972191856,0.346457787683068,FALSE,FALSE,FALSE,FALSE,FALSE
"102",2627647,"Yes",0,0.4,0.32,0.8,1,0,0,1,0.439007418522547,0.439007418522547,0.00363128580903627,0.00363128580903627,FALSE,FALSE,FALSE,FALSE,FALSE
"103",2050206,"Yes",2,0.428571428571429,0.142857142857143,1.28571428571429,0,0,0,0,0.439007418522547,0.439007418522547,0.0242963005498197,0.0242963005498197,FALSE,FALSE,FALSE,FALSE,FALSE
"104",3183761,"Yes",2.14285714285714,0.338461538461538,0.3,0.85,0.846153846153846,0,0,0.846153846153846,0.423642597812142,0.458893671021077,0.00773939344180774,0.97867085862279,FALSE,TRUE,TRUE,FALSE,TRUE
"105",3231782,"Yes",4,0.333333333333333,0.305555555555556,0.916666666666667,1,0,0,1,0.439007418522547,0.439007418522547,0.463700967551751,0.463700967551751,FALSE,FALSE,FALSE,FALSE,FALSE
"106",1597074,"Yes",0,0,0.25,0.75,0,0,1,1,0.439007418522547,0.439007418522547,0.00462976978787533,0.00462976978787533,FALSE,FALSE,FALSE,FALSE,FALSE
"107",3821911,"Unsure",1.46969696969697,0.319717586649551,0.5,1.075,0.853658536585366,0,0,0.853658536585366,0.216102514102499,0.554064472080396,8.97321050763455e-06,0.638028273072002,FALSE,TRUE,FALSE,TRUE,TRUE
"108",4189510,"Yes",0.947368421052632,0.538461538461538,0.130193905817175,1.1,0.487179487179487,0,0,0.487179487179487,0.5,0.582763202241448,0.00895653221639736,0.328369672955359,TRUE,TRUE,TRUE,FALSE,TRUE
"109",3912124,"Yes",4,0.143617021276596,0.5,2,0.148936170212766,0,0.297872340425532,0.446808510638298,0.439007418522547,0.5,0.00255970424697227,0.0589234945245508,FALSE,TRUE,FALSE,FALSE,TRUE
"110",2088691,"Yes",2,0.5,0.3125,0.875,0,0,0,0,0.439007418522547,0.439007418522547,0.00650416867084802,0.00650416867084802,FALSE,FALSE,FALSE,FALSE,FALSE
"111",3218103,"Yes",1,0,0.5,0.6,0,0,0,0,0.439007418522547,0.439007418522547,0.00411667393262516,0.00411667393262516,FALSE,FALSE,FALSE,FALSE,FALSE
"112",3784999,"Yes",1.33333333333333,0.352941176470588,0.296875,1.11111111111111,1,0,0,1,0.441591751926812,0.579794478243874,0.442210447890832,0.845515054516787,FALSE,TRUE,FALSE,FALSE,TRUE
"113",1837039,"Yes",1,0.46875,0.185185185185185,0.944444444444444,0.71875,0,0.28125,1,0.481191579940416,0.5,0.050947370888488,0.0668239339894652,TRUE,FALSE,FALSE,FALSE,TRUE
"114",4292540,"Yes",1.59090909090909,0.417910447761194,0.168367346938776,0.990566037735849,0.791044776119403,0,0,0.791044776119403,0.476215276478373,0.526168796647735,0.0378796825864091,0.950508094011099,FALSE,TRUE,FALSE,FALSE,TRUE
"115",1992560,"Yes",0.863636363636364,0.5,0.0997732426303855,0.92,1,0,0,1,0.552191739538356,0.556301722796917,0.000290683890824428,0.00335654392593743,FALSE,TRUE,FALSE,FALSE,TRUE
"116",3083509,"Yes",1,0.333333333333333,0.194444444444444,0.666666666666667,0,0,0,0,0.485138311855969,0.485138311855969,0.0520398069436614,0.0520398069436614,FALSE,FALSE,FALSE,FALSE,FALSE
"117",3675256,"Yes",3,0.133333333333333,0.238888888888889,0.6,1,0,0,1,0.464331459534785,0.464331459534785,0.230027762940055,0.230027762940055,FALSE,FALSE,FALSE,FALSE,FALSE
"118",1732124,"Yes",1.375,0.458333333333333,0.190972222222222,0.5625,1,0,0,1,0.548043902455457,0.548043902455457,0.00389535971824317,0.00389535971824317,FALSE,FALSE,FALSE,FALSE,FALSE
"119",2306009,"Yes",0,0.142857142857143,0.183673469387755,0.857142857142857,0,0,0,0,0.439007418522547,0.439007418522547,0.00419652224551403,0.00419652224551403,FALSE,FALSE,FALSE,FALSE,FALSE
"120",4234653,"Yes",0,0.4,0.32,0.9,1,0,0,1,0.408638968670379,0.408638968670379,0.304727658623687,0.304727658623687,FALSE,FALSE,FALSE,FALSE,FALSE
"121",4376449,"Yes",1.42857142857143,0.193548387096774,0.1875,1.75,0.580645161290323,0,0,0.580645161290323,0.360244154800814,0.441109300573876,0.00365052633618934,0.49797698849939,FALSE,TRUE,FALSE,FALSE,TRUE
"122",2886780,"Yes",3,0.333333333333333,0.223809523809524,0.733333333333333,1,0,0,1,0.370304223156043,0.370304223156043,0.248746036647877,0.248746036647877,FALSE,FALSE,FALSE,FALSE,FALSE
"123",3690825,"Yes",2,0.428571428571429,0.183673469387755,1.03571428571429,0,0,1,1,0.520772941619702,0.520772941619702,0.258740568654935,0.258740568654935,FALSE,FALSE,FALSE,FALSE,FALSE
"124",2613937,"Yes",1.28571428571429,0.454545454545454,0.21875,1.11111111111111,0.854545454545454,0,0,0.854545454545454,0.272602760572081,0.43503217450914,0.00100008056260603,0.0315017101094233,FALSE,TRUE,TRUE,FALSE,TRUE
"125",4238608,"Yes",1.6,0.321875,0.188775510204082,0.875,0.5625,0,0,0.5625,0.571105430722435,0.704329861484128,0.000754579279380274,0.0092474576020386,TRUE,TRUE,TRUE,FALSE,TRUE
"126",1970871,"Yes",1.33333333333333,0.416464891041162,0.27,1.78571428571429,0.627118644067797,0,0.135593220338983,0.76271186440678,0.418469008000193,0.630103494398758,0.0024754363439381,0.0638556245739088,TRUE,FALSE,FALSE,FALSE,TRUE
"127",2608872,"No",0,0,0.25,0.5,0,0,0,0,0.439007418522547,0.439007418522547,0.00901416124665189,0.00901416124665189,FALSE,FALSE,FALSE,FALSE,FALSE
"128",1829757,"No",0,0,0,1,0,0,0,0,0.439007418522547,0.439007418522547,0.0456582988792905,0.0456582988792905,FALSE,FALSE,FALSE,FALSE,FALSE
"129",4412333,"Yes",2,0.315789473684211,0.170278637770898,0.657894736842105,1,0,0,1,0.266846874021415,0.266846874021415,0.198236137492445,0.198236137492445,FALSE,FALSE,FALSE,FALSE,FALSE
"130",3178041,"No",4,0.125,0.375,0.375,0,0,0,0,0.420185069677903,0.420185069677903,0.35305404360104,0.35305404360104,FALSE,FALSE,FALSE,FALSE,FALSE
"131",2944721,"Yes",0.909090909090909,0.521739130434783,0.13421550094518,0.891304347826087,1,0,0,1,0.163870503989,0.163870503989,0.000414976570970782,0.000414976570970782,FALSE,FALSE,FALSE,FALSE,FALSE
"132",3639006,"No",1.36363636363636,0.372650594407917,0.333333333333333,1.03125,0.845188284518828,0,0.0753138075313808,0.920502092050209,0.309650822264203,0.68074615384371,0.0024002015891581,0.957097273110218,TRUE,TRUE,TRUE,FALSE,TRUE
"133",1868354,"Yes",1.125,0.363636363636364,0.3125,1.125,0,0,0,0,0.439007418522547,0.51213569091267,0.00331222345180882,0.109387576382913,FALSE,FALSE,TRUE,FALSE,TRUE
